time	V(out)	V(outr)
1.951024750305442e+00	3.826651e-01	3.726594e-01
1.951127150305502e+00	3.871898e-01	3.740650e-01
1.951229550305562e+00	3.921172e-01	3.756006e-01
1.951331950305621e+00	3.974220e-01	3.772574e-01
1.951434350305681e+00	4.030730e-01	3.790245e-01
1.951536750305741e+00	4.090341e-01	3.808895e-01
1.951639150305801e+00	4.152656e-01	3.828386e-01
1.951741550305861e+00	4.217246e-01	3.848573e-01
1.951843950305920e+00	4.283662e-01	3.869301e-01
1.951946350305980e+00	4.351444e-01	3.890414e-01
1.952048750306040e+00	4.420129e-01	3.911756e-01
1.952151150306100e+00	4.489258e-01	3.933170e-01
1.952253550306160e+00	4.558384e-01	3.954506e-01
1.952355950306219e+00	4.627074e-01	3.975618e-01
1.952458350306279e+00	4.694916e-01	3.996369e-01
1.952560750306339e+00	4.761520e-01	4.016628e-01
1.952663150306399e+00	4.826521e-01	4.036274e-01
1.952765550306458e+00	4.889577e-01	4.055194e-01
1.952867950306518e+00	4.950376e-01	4.073286e-01
1.952882564592241e+00	4.958854e-01	4.075796e-01
1.952897178877964e+00	4.967277e-01	4.078286e-01
1.952911793163687e+00	4.975645e-01	4.080756e-01
1.952926407449409e+00	4.983959e-01	4.083206e-01
1.952941021735132e+00	4.992218e-01	4.085637e-01
1.952955636020855e+00	5.000422e-01	4.088048e-01
1.952970250306578e+00	5.008572e-01	4.090440e-01
1.952970350306578e+00	5.008627e-01	4.090456e-01
1.952984964592301e+00	5.016719e-01	4.092827e-01
1.952999578878024e+00	5.024751e-01	4.095176e-01
1.953014193163747e+00	5.032724e-01	4.097504e-01
1.953028807449469e+00	5.040636e-01	4.099811e-01
1.953043421735192e+00	5.048488e-01	4.102096e-01
1.953058036020915e+00	5.056281e-01	4.104360e-01
1.953072650306638e+00	5.064014e-01	4.106603e-01
1.953072750306638e+00	5.064067e-01	4.106618e-01
1.953175150306698e+00	5.116452e-01	4.121695e-01
1.953277550306757e+00	5.165565e-01	4.135618e-01
1.953379950306817e+00	5.211208e-01	4.148325e-01
1.953482350306877e+00	5.253204e-01	4.159763e-01
1.953584750306937e+00	5.291396e-01	4.169884e-01
1.953687150306997e+00	5.325647e-01	4.178649e-01
1.953789550307056e+00	5.355842e-01	4.186024e-01
1.953891950307116e+00	5.381890e-01	4.191987e-01
1.953994350307176e+00	5.403724e-01	4.196520e-01
1.954096750307236e+00	5.421308e-01	4.199620e-01
1.954199150307296e+00	5.434643e-01	4.201292e-01
1.954213764593018e+00	5.436201e-01	4.201414e-01
1.954228378878741e+00	5.437674e-01	4.201509e-01
1.954242993164464e+00	5.439062e-01	4.201575e-01
1.954257607450187e+00	5.440365e-01	4.201613e-01
1.954272221735910e+00	5.441584e-01	4.201623e-01
1.954286836021632e+00	5.442717e-01	4.201604e-01
1.954301450307355e+00	5.443766e-01	4.201557e-01
1.954301550307355e+00	5.443773e-01	4.201557e-01
1.954316164593078e+00	5.444737e-01	4.201482e-01
1.954330778878801e+00	5.445618e-01	4.201379e-01
1.954345393164524e+00	5.446417e-01	4.201249e-01
1.954360007450247e+00	5.447134e-01	4.201092e-01
1.954374621735969e+00	5.447768e-01	4.200907e-01
1.954389236021692e+00	5.448320e-01	4.200695e-01
1.954403850307415e+00	5.448790e-01	4.200456e-01
1.954403950307415e+00	5.448793e-01	4.200454e-01
1.954417464593137e+00	5.449155e-01	4.200209e-01
1.954430978878859e+00	5.449449e-01	4.199942e-01
1.954444493164582e+00	5.449677e-01	4.199652e-01
1.954458007450304e+00	5.449838e-01	4.199340e-01
1.954471521736026e+00	5.449931e-01	4.199006e-01
1.954485036021748e+00	5.449958e-01	4.198650e-01
1.954498550307470e+00	5.449917e-01	4.198272e-01
1.954506350307475e+00	5.449864e-01	4.198044e-01
1.954520964593198e+00	5.449705e-01	4.197597e-01
1.954535578878920e+00	5.449474e-01	4.197126e-01
1.954550193164643e+00	5.449170e-01	4.196632e-01
1.954564807450366e+00	5.448794e-01	4.196113e-01
1.954579421736089e+00	5.448345e-01	4.195571e-01
1.954594036021812e+00	5.447824e-01	4.195005e-01
1.954608650307535e+00	5.447230e-01	4.194415e-01
1.954608750307535e+00	5.447226e-01	4.194411e-01
1.954615307450396e+00	5.446937e-01	4.194139e-01
1.954621864593257e+00	5.446635e-01	4.193863e-01
1.954628421736118e+00	5.446320e-01	4.193582e-01
1.954634978878979e+00	5.445991e-01	4.193297e-01
1.954641536021839e+00	5.445648e-01	4.193008e-01
1.954648093164701e+00	5.445292e-01	4.192714e-01
1.954654650307561e+00	5.444922e-01	4.192415e-01
1.954662707450423e+00	5.444450e-01	4.192043e-01
1.954670764593285e+00	5.443959e-01	4.191665e-01
1.954678821736147e+00	5.443449e-01	4.191281e-01
1.954686878879009e+00	5.442921e-01	4.190891e-01
1.954694936021871e+00	5.442373e-01	4.190496e-01
1.954702993164733e+00	5.441806e-01	4.190094e-01
1.954711050307594e+00	5.441220e-01	4.189687e-01
1.954711150307594e+00	5.441213e-01	4.189682e-01
1.954725764593317e+00	5.440101e-01	4.188928e-01
1.954740378879040e+00	5.438935e-01	4.188160e-01
1.954754993164763e+00	5.437717e-01	4.187377e-01
1.954769607450486e+00	5.436445e-01	4.186579e-01
1.954784221736209e+00	5.435119e-01	4.185767e-01
1.954798836021931e+00	5.433740e-01	4.184940e-01
1.954813450307654e+00	5.432308e-01	4.184099e-01
1.954813550307654e+00	5.432298e-01	4.184093e-01
1.954827450307662e+00	5.430892e-01	4.183282e-01
1.954841350307670e+00	5.429449e-01	4.182464e-01
1.954855250307679e+00	5.427971e-01	4.181639e-01
1.954869150307687e+00	5.426456e-01	4.180806e-01
1.954883050307695e+00	5.424906e-01	4.179966e-01
1.954896950307703e+00	5.423319e-01	4.179118e-01
1.954910850307711e+00	5.421697e-01	4.178264e-01
1.954915950307714e+00	5.421095e-01	4.177950e-01
1.954930564593437e+00	5.419346e-01	4.177044e-01
1.954945178879160e+00	5.417574e-01	4.176139e-01
1.954959793164883e+00	5.415780e-01	4.175233e-01
1.954974407450605e+00	5.413964e-01	4.174327e-01
1.954989021736328e+00	5.412126e-01	4.173421e-01
1.955003636022051e+00	5.410266e-01	4.172514e-01
1.955018250307774e+00	5.408384e-01	4.171607e-01
1.955018350307774e+00	5.408371e-01	4.171601e-01
1.955027921736351e+00	5.407134e-01	4.171010e-01
1.955037493164928e+00	5.405894e-01	4.170422e-01
1.955047064593505e+00	5.404653e-01	4.169837e-01
1.955056636022082e+00	5.403409e-01	4.169255e-01
1.955066207450659e+00	5.402164e-01	4.168676e-01
1.955075778879236e+00	5.400916e-01	4.168100e-01
1.955085350307813e+00	5.399666e-01	4.167527e-01
1.955088193164958e+00	5.399295e-01	4.167358e-01
1.955091036022102e+00	5.398925e-01	4.167189e-01
1.955093878879246e+00	5.398554e-01	4.167020e-01
1.955096721736391e+00	5.398184e-01	4.166852e-01
1.955099564593536e+00	5.397815e-01	4.166685e-01
1.955102407450680e+00	5.397445e-01	4.166518e-01
1.955105250307825e+00	5.397076e-01	4.166351e-01
1.955120750307834e+00	5.395067e-01	4.165449e-01
1.955135364593557e+00	5.393178e-01	4.164611e-01
1.955149978879279e+00	5.391297e-01	4.163785e-01
1.955164593165002e+00	5.389422e-01	4.162972e-01
1.955179207450725e+00	5.387555e-01	4.162171e-01
1.955193821736448e+00	5.385693e-01	4.161382e-01
1.955208436022170e+00	5.383839e-01	4.160607e-01
1.955223050307893e+00	5.381992e-01	4.159843e-01
1.955223150307893e+00	5.381979e-01	4.159838e-01
1.955237764593616e+00	5.380139e-01	4.159088e-01
1.955252378879339e+00	5.378305e-01	4.158353e-01
1.955266993165062e+00	5.376479e-01	4.157631e-01
1.955281607450785e+00	5.374660e-01	4.156923e-01
1.955296221736508e+00	5.372847e-01	4.156230e-01
1.955310836022230e+00	5.371043e-01	4.155550e-01
1.955325450307953e+00	5.369245e-01	4.154884e-01
1.955325550307953e+00	5.369233e-01	4.154880e-01
1.955340164593676e+00	5.367443e-01	4.154229e-01
1.955354778879399e+00	5.365660e-01	4.153594e-01
1.955369393165122e+00	5.363885e-01	4.152974e-01
1.955384007450844e+00	5.362117e-01	4.152370e-01
1.955398621736567e+00	5.360357e-01	4.151781e-01
1.955413236022290e+00	5.358605e-01	4.151207e-01
1.955427850308013e+00	5.356860e-01	4.150649e-01
1.955427950308013e+00	5.356848e-01	4.150645e-01
1.955530350308073e+00	5.344840e-01	4.147200e-01
1.955544964593796e+00	5.343158e-01	4.146776e-01
1.955559578879518e+00	5.341484e-01	4.146369e-01
1.955574193165241e+00	5.339819e-01	4.145980e-01
1.955588807450964e+00	5.338161e-01	4.145609e-01
1.955603421736687e+00	5.336512e-01	4.145256e-01
1.955618036022410e+00	5.334871e-01	4.144921e-01
1.955632650308132e+00	5.333238e-01	4.144603e-01
1.955632750308133e+00	5.333226e-01	4.144601e-01
1.955647364593855e+00	5.331602e-01	4.144302e-01
1.955661978879578e+00	5.329986e-01	4.144021e-01
1.955676593165301e+00	5.328378e-01	4.143760e-01
1.955691207451024e+00	5.326778e-01	4.143517e-01
1.955705821736747e+00	5.325187e-01	4.143293e-01
1.955720436022469e+00	5.323604e-01	4.143088e-01
1.955735050308192e+00	5.322030e-01	4.142901e-01
1.955735150308192e+00	5.322019e-01	4.142900e-01
1.955749764593915e+00	5.320453e-01	4.142733e-01
1.955764378879638e+00	5.318896e-01	4.142585e-01
1.955778993165361e+00	5.317347e-01	4.142457e-01
1.955793607451084e+00	5.315807e-01	4.142349e-01
1.955808221736806e+00	5.314275e-01	4.142260e-01
1.955822836022529e+00	5.312752e-01	4.142191e-01
1.955837450308252e+00	5.311238e-01	4.142142e-01
1.955837550308252e+00	5.311228e-01	4.142142e-01
1.955852164593975e+00	5.309722e-01	4.142112e-01
1.955866778879698e+00	5.308225e-01	4.142104e-01
1.955881393165421e+00	5.306737e-01	4.142115e-01
1.955896007451143e+00	5.305258e-01	4.142147e-01
1.955910621736866e+00	5.303787e-01	4.142199e-01
1.955925236022589e+00	5.302325e-01	4.142272e-01
1.955939850308312e+00	5.300872e-01	4.142365e-01
1.955939950308312e+00	5.300862e-01	4.142365e-01
1.955954564594035e+00	5.299418e-01	4.142479e-01
1.955969178879758e+00	5.297982e-01	4.142614e-01
1.955983793165480e+00	5.296556e-01	4.142769e-01
1.955998407451203e+00	5.295138e-01	4.142946e-01
1.956013021736926e+00	5.293729e-01	4.143144e-01
1.956027636022649e+00	5.292329e-01	4.143362e-01
1.956042250308372e+00	5.290938e-01	4.143602e-01
1.956042350308372e+00	5.290928e-01	4.143603e-01
1.956056964594095e+00	5.289546e-01	4.143864e-01
1.956071578879817e+00	5.288173e-01	4.144146e-01
1.956086193165540e+00	5.286808e-01	4.144450e-01
1.956100807451263e+00	5.285452e-01	4.144775e-01
1.956115421736986e+00	5.284106e-01	4.145122e-01
1.956130036022709e+00	5.282768e-01	4.145489e-01
1.956144650308431e+00	5.281439e-01	4.145879e-01
1.956144750308431e+00	5.281430e-01	4.145881e-01
1.956159364594154e+00	5.280111e-01	4.146292e-01
1.956173978879877e+00	5.278800e-01	4.146725e-01
1.956188593165600e+00	5.277498e-01	4.147180e-01
1.956203207451323e+00	5.276204e-01	4.147656e-01
1.956217821737046e+00	5.274920e-01	4.148154e-01
1.956232436022768e+00	5.273645e-01	4.148674e-01
1.956247050308491e+00	5.272379e-01	4.149216e-01
1.956247150308491e+00	5.272371e-01	4.149219e-01
1.956261764594214e+00	5.271113e-01	4.149783e-01
1.956276378879937e+00	5.269865e-01	4.150368e-01
1.956290993165660e+00	5.268626e-01	4.150976e-01
1.956305607451382e+00	5.267395e-01	4.151605e-01
1.956320221737105e+00	5.266174e-01	4.152257e-01
1.956334836022828e+00	5.264961e-01	4.152930e-01
1.956349450308551e+00	5.263757e-01	4.153625e-01
1.956349550308551e+00	5.263749e-01	4.153630e-01
1.956364164594274e+00	5.262554e-01	4.154348e-01
1.956378778879997e+00	5.261368e-01	4.155087e-01
1.956393393165720e+00	5.260191e-01	4.155849e-01
1.956408007451442e+00	5.259023e-01	4.156632e-01
1.956422621737165e+00	5.257863e-01	4.157438e-01
1.956437236022888e+00	5.256712e-01	4.158265e-01
1.956451850308611e+00	5.255570e-01	4.159115e-01
1.956451950308611e+00	5.255563e-01	4.159120e-01
1.956554350308671e+00	5.247809e-01	4.165690e-01
1.956656750308730e+00	5.240480e-01	4.173332e-01
1.956759150308790e+00	5.233567e-01	4.182032e-01
1.956773764594513e+00	5.232614e-01	4.183359e-01
1.956788378880236e+00	5.231670e-01	4.184707e-01
1.956802993165959e+00	5.230733e-01	4.186075e-01
1.956817607451681e+00	5.229804e-01	4.187465e-01
1.956832221737404e+00	5.228884e-01	4.188876e-01
1.956846836023127e+00	5.227972e-01	4.190307e-01
1.956861450308850e+00	5.227067e-01	4.191760e-01
1.956861550308850e+00	5.227061e-01	4.191770e-01
1.956876164594573e+00	5.226165e-01	4.193243e-01
1.956890778880296e+00	5.225277e-01	4.194736e-01
1.956905393166019e+00	5.224396e-01	4.196250e-01
1.956920007451741e+00	5.223524e-01	4.197783e-01
1.956934621737464e+00	5.222659e-01	4.199338e-01
1.956949236023187e+00	5.221802e-01	4.200912e-01
1.956963850308910e+00	5.220953e-01	4.202507e-01
1.956963950308910e+00	5.220948e-01	4.202518e-01
1.956978564594633e+00	5.220106e-01	4.204132e-01
1.956993178880355e+00	5.219273e-01	4.205766e-01
1.957007793166078e+00	5.218446e-01	4.207420e-01
1.957022407451801e+00	5.217628e-01	4.209093e-01
1.957037021737524e+00	5.216817e-01	4.210786e-01
1.957051636023247e+00	5.216013e-01	4.212498e-01
1.957066250308970e+00	5.215217e-01	4.214229e-01
1.957066350308970e+00	5.215212e-01	4.214241e-01
1.957080964594692e+00	5.214424e-01	4.215992e-01
1.957095578880415e+00	5.213642e-01	4.217762e-01
1.957110193166138e+00	5.212868e-01	4.219550e-01
1.957124807451861e+00	5.212101e-01	4.221356e-01
1.957139421737584e+00	5.211341e-01	4.223181e-01
1.957154036023306e+00	5.210588e-01	4.225025e-01
1.957168650309029e+00	5.209842e-01	4.226887e-01
1.957168750309029e+00	5.209838e-01	4.226900e-01
1.957183364594752e+00	5.209099e-01	4.228781e-01
1.957197978880475e+00	5.208367e-01	4.230679e-01
1.957212593166198e+00	5.207642e-01	4.232594e-01
1.957227207451921e+00	5.206923e-01	4.234528e-01
1.957241821737643e+00	5.206212e-01	4.236478e-01
1.957256436023366e+00	5.205507e-01	4.238447e-01
1.957271050309089e+00	5.204809e-01	4.240432e-01
1.957271150309089e+00	5.204805e-01	4.240446e-01
1.957285764594812e+00	5.204113e-01	4.242449e-01
1.957300378880535e+00	5.203428e-01	4.244468e-01
1.957314993166258e+00	5.202749e-01	4.246504e-01
1.957329607451980e+00	5.202076e-01	4.248556e-01
1.957344221737703e+00	5.201410e-01	4.250625e-01
1.957358836023426e+00	5.200750e-01	4.252710e-01
1.957373450309149e+00	5.200096e-01	4.254811e-01
1.957373550309149e+00	5.200092e-01	4.254826e-01
1.957388164594872e+00	5.199445e-01	4.256943e-01
1.957402778880595e+00	5.198803e-01	4.259075e-01
1.957417393166317e+00	5.198167e-01	4.261223e-01
1.957432007452040e+00	5.197537e-01	4.263385e-01
1.957446621737763e+00	5.196913e-01	4.265563e-01
1.957461236023486e+00	5.196295e-01	4.267756e-01
1.957475850309209e+00	5.195682e-01	4.269964e-01
1.957475950309209e+00	5.195678e-01	4.269979e-01
1.957490564594932e+00	5.195071e-01	4.272202e-01
1.957505178880654e+00	5.194470e-01	4.274438e-01
1.957519793166377e+00	5.193874e-01	4.276688e-01
1.957534407452100e+00	5.193283e-01	4.278952e-01
1.957549021737823e+00	5.192697e-01	4.281229e-01
1.957563636023546e+00	5.192116e-01	4.283520e-01
1.957578250309268e+00	5.191541e-01	4.285825e-01
1.957578350309269e+00	5.191538e-01	4.285841e-01
1.957592964594991e+00	5.190968e-01	4.288159e-01
1.957607578880714e+00	5.190402e-01	4.290489e-01
1.957622193166437e+00	5.189842e-01	4.292832e-01
1.957636807452160e+00	5.189286e-01	4.295187e-01
1.957651421737883e+00	5.188736e-01	4.297554e-01
1.957666036023605e+00	5.188190e-01	4.299933e-01
1.957680650309328e+00	5.187649e-01	4.302324e-01
1.957680750309328e+00	5.187644e-01	4.302340e-01
1.957783150309388e+00	5.183972e-01	4.319402e-01
1.957885550309448e+00	5.180491e-01	4.336945e-01
1.957987950309508e+00	5.177172e-01	4.354885e-01
1.958090350309567e+00	5.173986e-01	4.373136e-01
1.958192750309627e+00	5.170900e-01	4.391607e-01
1.958295150309687e+00	5.167882e-01	4.410206e-01
1.958397550309747e+00	5.164903e-01	4.428840e-01
1.958499950309807e+00	5.161928e-01	4.447412e-01
1.958602350309866e+00	5.158927e-01	4.465829e-01
1.958704750309926e+00	5.155870e-01	4.483996e-01
1.958807150309986e+00	5.152724e-01	4.501818e-01
1.958821764595709e+00	5.152266e-01	4.504329e-01
1.958836378881432e+00	5.151806e-01	4.506830e-01
1.958850993167154e+00	5.151343e-01	4.509321e-01
1.958865607452877e+00	5.150877e-01	4.511803e-01
1.958880221738600e+00	5.150409e-01	4.514274e-01
1.958894836024323e+00	5.149937e-01	4.516736e-01
1.958909450310046e+00	5.149463e-01	4.519188e-01
1.958909550310046e+00	5.149460e-01	4.519204e-01
1.958924164595769e+00	5.148983e-01	4.521646e-01
1.958938778881491e+00	5.148503e-01	4.524075e-01
1.958953393167214e+00	5.148020e-01	4.526493e-01
1.958968007452937e+00	5.147533e-01	4.528899e-01
1.958982621738660e+00	5.147043e-01	4.531294e-01
1.958997236024383e+00	5.146549e-01	4.533677e-01
1.959011850310105e+00	5.146053e-01	4.536048e-01
1.959011950310106e+00	5.146050e-01	4.536065e-01
1.959114350310165e+00	5.142465e-01	4.552311e-01
1.959216750310225e+00	5.138678e-01	4.567859e-01
1.959319150310285e+00	5.134666e-01	4.582630e-01
1.959421550310345e+00	5.130405e-01	4.596549e-01
1.959523950310404e+00	5.125873e-01	4.609543e-01
1.959626350310464e+00	5.121051e-01	4.621549e-01
1.959728750310524e+00	5.115923e-01	4.632508e-01
1.959831150310584e+00	5.110472e-01	4.642367e-01
1.959933550310644e+00	5.104687e-01	4.651081e-01
1.960035950310703e+00	5.098558e-01	4.658612e-01
1.960138350310763e+00	5.092077e-01	4.664932e-01
1.960240750310823e+00	5.085242e-01	4.670020e-01
1.960343150310883e+00	5.078050e-01	4.673864e-01
1.960445550310943e+00	5.070504e-01	4.676462e-01
1.960460164596665e+00	5.069399e-01	4.676732e-01
1.960474778882388e+00	5.068286e-01	4.676976e-01
1.960489393168111e+00	5.067166e-01	4.677196e-01
1.960504007453834e+00	5.066040e-01	4.677390e-01
1.960518621739557e+00	5.064906e-01	4.677559e-01
1.960533236025279e+00	5.063765e-01	4.677704e-01
1.960547850311002e+00	5.062617e-01	4.677823e-01
1.960547950311002e+00	5.062609e-01	4.677824e-01
1.960562564596725e+00	5.061455e-01	4.677918e-01
1.960577178882448e+00	5.060293e-01	4.677988e-01
1.960591793168171e+00	5.059125e-01	4.678033e-01
1.960606407453894e+00	5.057950e-01	4.678054e-01
1.960621021739616e+00	5.056768e-01	4.678050e-01
1.960635636025339e+00	5.055579e-01	4.678021e-01
1.960650250311062e+00	5.054383e-01	4.677969e-01
1.960650350311062e+00	5.054376e-01	4.677968e-01
1.960664964596785e+00	5.053173e-01	4.677891e-01
1.960679578882508e+00	5.051964e-01	4.677790e-01
1.960694193168231e+00	5.050749e-01	4.677665e-01
1.960708807453953e+00	5.049527e-01	4.677516e-01
1.960723421739676e+00	5.048299e-01	4.677344e-01
1.960738036025399e+00	5.047064e-01	4.677148e-01
1.960752650311122e+00	5.045823e-01	4.676928e-01
1.960752750311122e+00	5.045815e-01	4.676926e-01
1.960767364596845e+00	5.044567e-01	4.676682e-01
1.960781978882568e+00	5.043313e-01	4.676416e-01
1.960796593168290e+00	5.042053e-01	4.676127e-01
1.960811207454013e+00	5.040787e-01	4.675815e-01
1.960825821739736e+00	5.039514e-01	4.675480e-01
1.960840436025459e+00	5.038236e-01	4.675123e-01
1.960855050311182e+00	5.036952e-01	4.674742e-01
1.960855150311182e+00	5.036943e-01	4.674740e-01
1.960957550311242e+00	5.027782e-01	4.671464e-01
1.961059950311301e+00	5.018355e-01	4.667166e-01
1.961074564597024e+00	5.016989e-01	4.666473e-01
1.961089178882747e+00	5.015619e-01	4.665762e-01
1.961103793168470e+00	5.014244e-01	4.665032e-01
1.961118407454193e+00	5.012865e-01	4.664285e-01
1.961133021739915e+00	5.011481e-01	4.663518e-01
1.961147636025638e+00	5.010093e-01	4.662734e-01
1.961162250311361e+00	5.008700e-01	4.661931e-01
1.961162350311361e+00	5.008690e-01	4.661926e-01
1.961176964597084e+00	5.007293e-01	4.661106e-01
1.961191578882807e+00	5.005892e-01	4.660270e-01
1.961206193168530e+00	5.004487e-01	4.659417e-01
1.961220807454252e+00	5.003079e-01	4.658548e-01
1.961235421739975e+00	5.001667e-01	4.657663e-01
1.961250036025698e+00	5.000251e-01	4.656762e-01
1.961264650311421e+00	4.998831e-01	4.655845e-01
1.961264750311421e+00	4.998821e-01	4.655838e-01
1.961279364597144e+00	4.997398e-01	4.654906e-01
1.961293978882866e+00	4.995972e-01	4.653959e-01
1.961308593168589e+00	4.994542e-01	4.652999e-01
1.961323207454312e+00	4.993110e-01	4.652024e-01
1.961337821740035e+00	4.991674e-01	4.651036e-01
1.961352436025758e+00	4.990236e-01	4.650034e-01
1.961367050311481e+00	4.988795e-01	4.649017e-01
1.961367150311481e+00	4.988785e-01	4.649011e-01
1.961381764597204e+00	4.987341e-01	4.647982e-01
1.961396378882926e+00	4.985894e-01	4.646941e-01
1.961410993168649e+00	4.984446e-01	4.645890e-01
1.961425607454372e+00	4.982996e-01	4.644827e-01
1.961440221740095e+00	4.981543e-01	4.643753e-01
1.961454836025817e+00	4.980088e-01	4.642668e-01
1.961469450311540e+00	4.978631e-01	4.641571e-01
1.961469550311540e+00	4.978622e-01	4.641564e-01
1.961484164597263e+00	4.977163e-01	4.640457e-01
1.961498778882986e+00	4.975703e-01	4.639342e-01
1.961513393168709e+00	4.974243e-01	4.638219e-01
1.961528007454432e+00	4.972781e-01	4.637087e-01
1.961542621740155e+00	4.971317e-01	4.635947e-01
1.961557236025877e+00	4.969853e-01	4.634798e-01
1.961571850311600e+00	4.968388e-01	4.633641e-01
1.961571950311600e+00	4.968378e-01	4.633633e-01
1.961586564597323e+00	4.966911e-01	4.632469e-01
